Geneid	C45_22_2L_1Aligned.out.bam	C45_22_2L_2Aligned.out.bam	C45_22_2L_3Aligned.out.bam	WT_2g_5Aligned.out.bam	WT_2g_6Aligned.out.bam	WT_2g_7Aligned.out.bam
CopciAB_463313.T0	661	611	602	767	555	662
CopciAB_373120.T0	222	291	207	234	289	100
CopciAB_545612.T0	81	120	55	30	31	24
CopciAB_438898.T0	68	82	65	35	42	43
CopciAB_402513.T0	713	845	1039	998	1243	552
CopciAB_402516.T0	203	247	259	100	95	58
CopciAB_1001966.T0	13230	16424	15617	13703	4855	10525
CopciAB_373097.T0	1287	1067	1476	1341	1372	1113
CopciAB_373147.T0	282	413	477	342	220	215
CopciAB_373141.T0	9630	6522	12018	16050	6791	5182
CopciAB_482122.T0	118	90	126	129	38	79
CopciAB_44390.T0	1403	1518	1216	1698	1113	1476
CopciAB_373075.T0	708	522	555	815	523	356
CopciAB_544122.T0	44	86	75	65	73	28
CopciAB_382441.T0	1062	1279	1353	877	474	821
CopciAB_205801.T0	2389	2451	3320	5118	2450	4011
CopciAB_382440.T0	157	175	97	178	85	154
CopciAB_1001974.T0	101	95	101	76	82	95
CopciAB_403599.T0	1866	2289	2416	1563	1435	806
CopciAB_403600.T0	539	641	472	559	532	1050
CopciAB_62000.T0	5050	5599	5732	5806	7747	6927
CopciAB_374316.T0	571	637	690	556	659	341
CopciAB_374378.T0	964	1203	1048	983	925	542
CopciAB_465599.T0	811	1009	978	871	898	526
CopciAB_432347.T0	1621	1850	1650	2144	2292	1322
CopciAB_429678.T0	1655	1294	1588	1878	2452	883
CopciAB_439851.T0	207	268	238	173	193	133
CopciAB_500297.T0	786	775	768	812	775	598
CopciAB_374320.T0	252	210	342	312	232	227
CopciAB_544540.T0	157	135	203	203	100	133
CopciAB_374352.T0	2277	2407	2576	2112	2043	2228
CopciAB_500301.T0	110	136	167	680	563	1024
CopciAB_62354.T0	88	114	141	126	95	81
CopciAB_62205.T0	16808	19276	20185	26129	23030	20233
CopciAB_516703.T0	287	354	269	320	183	203
CopciAB_442491.T0	624	768	673	636	656	485
CopciAB_374354.T0	875	1016	935	1091	987	912
CopciAB_544544.T0	525	618	514	602	276	641
CopciAB_62207.T0	2709	3127	2354	3283	3345	3683
CopciAB_429704.T0	3462	4202	4524	4677	2322	3709
CopciAB_1001978.T0	77	76	101	70	8	54
CopciAB_496344.T0	2686	1740	2338	3049	4785	939
CopciAB_446036.T0	839	897	686	1015	694	758
CopciAB_394264.T0	1393	1580	1388	3371	3097	3025
CopciAB_364133.T0	546	672	426	352	476	443
CopciAB_496348.T0	446	571	414	490	410	260
CopciAB_477298.T0	360	416	550	415	583	378
CopciAB_364122.T0	626	698	632	1098	865	551
CopciAB_496351.T0	1829	2077	1856	1877	1535	1341
CopciAB_496352.T0	946	742	841	1331	640	443
CopciAB_364145.T0	149	124	181	244	157	138
CopciAB_186672.T0	1597	1941	1643	1682	1772	1340
CopciAB_446046.T0	142	115	149	129	172	85
CopciAB_377394.T0	568	582	477	543	470	187
CopciAB_496355.T0	164	956	433	245	196	128
CopciAB_420416.T0	510	563	598	551	809	478
CopciAB_394290.T0	1713	2129	2535	1853	2323	1165
CopciAB_186783.T0	286	267	346	373	439	249
CopciAB_1001982.T0	456	479	440	417	265	134
CopciAB_186809.T0	309	448	460	180	139	151
CopciAB_186828.T0	29	33	48	66	25	29
CopciAB_364198.T0	366	403	474	606	475	586
CopciAB_496363.T0	481	602	560	548	549	240
CopciAB_469081.T0	38	41	36	16	40	21
CopciAB_446060.T0	2391	2709	2839	2452	1421	2114
CopciAB_496367.T0	24	18	17	35	23	13
CopciAB_469084.T0	5772	6421	5549	7078	5850	8306
CopciAB_364183.T0	3787	3672	4002	4622	3091	2951
CopciAB_364173.T0	1643	1515	1579	3091	1951	1737
CopciAB_116852.T0	1802	2047	1935	1567	1923	1219
CopciAB_477317.T0	536	641	695	660	853	536
CopciAB_446067.T0	1024	1588	1546	1035	586	799
CopciAB_364154.T0	2582	2275	2553	3787	2484	2041
CopciAB_394323.T0	555	781	750	609	445	369
CopciAB_446070.T0	1074	999	988	1432	826	963
CopciAB_364130.T0	605	638	617	535	447	345
CopciAB_446075.T0	365	381	349	344	166	185
CopciAB_1001983.T0	2	14	9	12	4	11
CopciAB_496380.T0	4968	5107	4206	7028	5337	3300
CopciAB_477325.T0	236	337	249	291	290	227
CopciAB_394344.T0	612	692	657	697	462	510
CopciAB_442496.T0	3638	4493	4200	4168	3999	3801
CopciAB_420474.T0	125	159	130	134	102	85
CopciAB_1001985.T0	368	254	456	435	245	128
CopciAB_394351.T0	0	6	3	2	0	3
CopciAB_523984.T0	571	721	521	431	420	368
CopciAB_496388.T0	373	454	365	423	250	467
CopciAB_187372.T0	577	702	789	648	399	381
CopciAB_187384.T0	5871	8280	6799	6903	6466	4287
CopciAB_187388.T0	208	230	194	248	202	144
CopciAB_496393.T0	183	351	199	152	141	99
CopciAB_1001913.T0	197	203	142	352	254	210
CopciAB_1001994.T0	197	203	142	352	254	210
CopciAB_377405.T0	833	867	605	728	988	793
CopciAB_288564.T0	3735	4075	4055	3990	3408	1944
CopciAB_365808.T0	36	52	53	27	17	24
CopciAB_497007.T0	1083	766	1143	1465	1355	913
CopciAB_458882.T0	52	63	52	22	44	21
CopciAB_365783.T0	66	41	42	58	43	46
CopciAB_487260.T0	355	400	385	296	213	137
CopciAB_377371.T0	2210	2223	2027	2573	2186	3047
CopciAB_497001.T0	141	122	147	76	33	43
CopciAB_497000.T0	797	961	994	662	631	306
CopciAB_470649.T0	1204	1571	1731	1331	1544	899
CopciAB_220943.T0	1128	1078	906	1374	1230	1084
CopciAB_496997.T0	502	454	456	437	329	394
CopciAB_470644.T0	241	286	153	347	214	170
CopciAB_441795.T0	3785	4150	4097	4891	4521	3872
CopciAB_1000193.T0	313	329	153	321	333	261
CopciAB_496994.T0	86	111	128	117	97	42
CopciAB_470640.T0	525	626	767	675	584	306
CopciAB_447844.T0	320	393	343	264	311	188
CopciAB_496991.T0	328	321	407	419	404	203
CopciAB_458866.T0	261	388	352	269	237	328
CopciAB_470633.T0	120	161	149	99	47	60
CopciAB_220710.T0	877	932	1091	1080	1185	783
CopciAB_496981.T0	898	1552	931	1059	447	714
CopciAB_470626.T0	151	212	200	241	229	172
CopciAB_527694.T0	474	574	447	635	389	376
CopciAB_365827.T0	466	714	631	504	444	303
CopciAB_365785.T0	3845	4762	5229	3525	4139	2840
CopciAB_365763.T0	713	832	966	3321	2821	3859
CopciAB_365747.T0	110	89	76	42	37	22
CopciAB_421842.T0	606	654	653	556	528	352
CopciAB_470617.T0	880	1001	880	2877	2511	1720
CopciAB_470615.T0	707	755	667	743	338	409
CopciAB_365852.T0	217	229	227	244	158	108
CopciAB_395717.T0	6268	6170	5528	8627	6230	6795
CopciAB_365839.T0	6160	6818	6432	7817	5758	7345
CopciAB_470611.T0	4954	6043	6390	6671	5003	4631
CopciAB_545936.T0	3274	3344	3073	4303	3179	3500
CopciAB_1002001.T0	459	709	527	702	473	745
CopciAB_458845.T0	1960	2345	2612	1749	1324	1211
CopciAB_1002000.T0	1156	1540	1309	1472	2367	1135
CopciAB_378339.T0	908	973	1020	877	652	434
CopciAB_1002039.T0	334	408	308	272	557	560
CopciAB_491153.T0	868	824	704	823	523	645
CopciAB_545957.T0	1498	1796	1549	1218	1318	864
CopciAB_378364.T0	173	131	199	194	163	164
CopciAB_443220.T0	2798	3696	2849	3736	4512	3140
CopciAB_517961.T0	1475	1023	1346	2181	1264	863
CopciAB_130441.T0	405	479	423	371	251	305
CopciAB_466712.T0	1840	2029	1631	2502	1643	2341
CopciAB_378344.T0	911	940	985	834	431	625
CopciAB_466714.T0	9	10	9	5	10	9
CopciAB_482459.T0	146	153	135	123	119	68
CopciAB_443241.T0	2056	2394	2538	2460	1592	1736
CopciAB_378356.T0	647	799	751	818	688	687
CopciAB_501865.T0	157	144	184	208	247	182
CopciAB_501864.T0	1035	1100	1154	950	832	488
CopciAB_501863.T0	14004	16848	16346	17830	15596	15522
CopciAB_440687.T0	60	86	91	56	35	51
CopciAB_464753.T0	1972	2400	2179	1602	1719	1290
CopciAB_375503.T0	8579	8515	9275	9273	6166	8513
CopciAB_375559.T0	80	74	122	129	123	101
CopciAB_375578.T0	3552	5308	5254	6342	5594	6533
CopciAB_464757.T0	1322	1431	1617	2522	2087	1898
CopciAB_1002704.T0	146	197	262	204	140	186
CopciAB_440704.T0	1102	1474	1374	1124	1130	977
CopciAB_375577.T0	8953	11104	11781	8869	6931	7305
CopciAB_81169.T0	12	16	25	17	15	13
CopciAB_404670.T0	5876	6603	6577	5651	4099	3570
CopciAB_500764.T0	145	172	90	101	77	183
CopciAB_440709.T0	1956	1863	1976	2224	1367	1576
CopciAB_430735.T0	2774	3372	2882	3633	4442	2624
CopciAB_512718.T0	43	62	80	38	26	20
CopciAB_464767.T0	5	20	36	17	9	18
CopciAB_544957.T0	1155	1247	1109	1303	1434	1145
CopciAB_544958.T0	82	123	120	118	109	52
CopciAB_559312.T0	340	330	357	420	396	235
CopciAB_430758.T0	0	1	2	1	4	2
CopciAB_512724.T0	3	14	4	3	1	0
CopciAB_81332.T0	350	324	279	409	128	312
CopciAB_440725.T0	3746	5060	4547	3832	3638	2969
CopciAB_545933.T0	220	275	306	157	199	91
CopciAB_378276.T0	4109	4443	5128	5025	4683	3748
CopciAB_441794.T0	362	382	398	499	433	282
CopciAB_466686.T0	1090	1178	1041	1145	551	722
CopciAB_443210.T0	41	31	25	1	20	26
CopciAB_482438.T0	1552	1455	1340	2113	1742	1046
CopciAB_1000195.T0	33	58	36	53	20	89
CopciAB_1000196.T0	1	4	1	5	1	4
CopciAB_129746.T0	1382	1612	1703	1427	1029	1349
CopciAB_539794.T0	881	942	953	1156	640	2034
CopciAB_1000197.T0	37	89	11	51	23	55
CopciAB_1000198.T0	15	18	7	5	8	21
CopciAB_221420.T0	1312	1409	1063	1232	583	2465
CopciAB_221461.T0	9564	7853	6733	12199	11928	5815
CopciAB_1000199.T0	0	0	1	0	1	4
CopciAB_1000201.T0	0	0	1	1	1	7
CopciAB_1000203.T0	0	0	1	2	1	10
CopciAB_1000205.T0	0	0	1	2	1	10
CopciAB_1000208.T0	0	1	4	0	4	0
CopciAB_1000209.T0	9	18	18	7	10	17
CopciAB_443401.T0	1664	1855	1668	2872	1189	1142
CopciAB_1000210.T0	34	30	49	45	1	36
CopciAB_1000211.T0	0	0	0	0	2	1
CopciAB_378471.T0	1215	1028	809	2115	1437	1134
CopciAB_433290.T0	4644	5052	4566	6673	4970	3750
CopciAB_443396.T0	3007	3708	3239	3588	2099	1578
CopciAB_133411.T0	303	301	305	484	404	281
CopciAB_433280.T0	583	822	680	638	723	495
CopciAB_378446.T0	1280	1263	1267	1310	1097	873
CopciAB_433270.T0	1239	1343	1489	1398	1481	1249
CopciAB_378464.T0	2956	3268	2793	2871	2231	3015
CopciAB_441792.T0	3240	3273	4477	3467	2407	2729
CopciAB_102823.T0	30	33	37	54	38	17
CopciAB_360994.T0	1923	2205	2055	3558	2390	2936
CopciAB_454418.T0	74	125	102	61	98	42
CopciAB_1000213.T0	51	89	70	66	24	61
CopciAB_354748.T0	264	254	322	272	403	324
CopciAB_454416.T0	450	339	408	981	1177	811
CopciAB_492928.T0	601	714	754	1101	437	582
CopciAB_441750.T0	435	562	437	433	494	417
CopciAB_354440.T0	4494	5160	4760	4631	2256	2657
CopciAB_492927.T0	1653	1776	1775	1756	1262	1861
CopciAB_441790.T0	311	416	412	248	115	240
CopciAB_454409.T0	360	486	371	403	469	249
CopciAB_354375.T0	433	388	520	413	408	242
CopciAB_354679.T0	1625	1706	2254	1941	2202	1173
CopciAB_492919.T0	251	309	317	313	296	161
CopciAB_441743.T0	111	111	151	68	129	46
CopciAB_514957.T0	135	183	120	188	95	143
CopciAB_354747.T0	1043	1022	1178	1250	683	730
CopciAB_360999.T0	129	150	102	90	110	72
CopciAB_354382.T0	2461	2470	2335	3307	1670	2044
CopciAB_1000215.T0	15	12	4	18	2	4
CopciAB_473948.T0	1101	1425	800	1535	1684	928
CopciAB_101384.T0	2126	2314	2243	2653	2843	1306
CopciAB_354513.T0	233	178	254	268	166	245
CopciAB_354692.T0	1459	1708	1202	1459	653	1564
CopciAB_354601.T0	782	811	951	819	851	494
CopciAB_454395.T0	4694	5308	5441	5437	3812	5340
CopciAB_354495.T0	89	109	131	113	90	128
CopciAB_1000216.T0	37	59	45	47	31	63
CopciAB_465586.T0	16474	14476	7595	20936	30939	30386
CopciAB_441716.T0	601	694	760	963	587	755
CopciAB_354765.T0	890	1123	1001	901	940	770
CopciAB_441713.T0	653	772	754	638	286	491
CopciAB_495146.T0	412	433	407	431	646	315
CopciAB_514863.T0	556	423	487	759	443	288
CopciAB_385649.T0	3210	3837	3429	4638	3221	3068
CopciAB_441709.T0	180	218	208	161	180	334
CopciAB_385643.T0	1094	1015	952	1222	783	762
CopciAB_354859.T0	2133	2083	1450	2850	1897	1829
CopciAB_354384.T0	3036	3664	3651	3967	2324	3087
CopciAB_417466.T0	254	297	238	249	147	114
CopciAB_1000218.T0	266	340	314	280	187	186
CopciAB_385631.T0	953	1228	986	1567	1555	1536
CopciAB_411802.T0	1909	2303	2034	2200	1875	1332
CopciAB_465516.T0	1030	1081	1241	1874	1223	1834
CopciAB_499405.T0	64	81	87	337	207	467
CopciAB_391313.T0	138	181	135	95	67	96
CopciAB_462946.T0	5945	6594	5716	6666	2957	7363
CopciAB_462948.T0	1073	1370	1361	1209	868	872
CopciAB_372502.T0	1006	1095	1096	1182	840	778
CopciAB_438384.T0	6342	7811	8801	8468	8244	8668
CopciAB_441785.T0	507	613	569	389	452	328
CopciAB_438392.T0	47	83	102	62	30	46
CopciAB_438393.T0	2146	2357	2452	2050	1719	1258
CopciAB_438394.T0	893	667	843	1075	1071	1421
CopciAB_401934.T0	1319	1601	1807	1080	1438	684
CopciAB_35248.T0	1224	1576	1475	1033	1405	810
CopciAB_508178.T0	779	742	817	1225	613	707
CopciAB_372547.T0	1512	1476	1177	2829	2558	1808
CopciAB_543897.T0	267	307	269	209	209	96
CopciAB_428031.T0	108	172	169	97	73	115
CopciAB_462965.T0	281	347	470	223	73	114
CopciAB_438404.T0	127	262	165	340	158	199
CopciAB_543900.T0	362	434	296	385	289	155
CopciAB_438407.T0	166	175	211	196	221	107
CopciAB_462969.T0	1170	1446	1220	1107	831	1265
CopciAB_428039.T0	88	126	80	70	28	95
CopciAB_372511.T0	63	78	35	69	22	12
CopciAB_35534.T0	331	414	388	314	320	183
CopciAB_438413.T0	637	764	710	716	630	377
CopciAB_543907.T0	134	118	114	156	122	104
CopciAB_441878.T0	117	109	133	155	155	99
CopciAB_376629.T0	444	644	532	429	301	495
CopciAB_376626.T0	659	798	814	584	585	384
CopciAB_441881.T0	92	116	185	101	62	67
CopciAB_441882.T0	1	0	0	0	0	0
CopciAB_104479.T0	295	293	366	374	156	183
CopciAB_1000222.T0	14	10	20	12	5	13
CopciAB_454503.T0	379	402	457	434	167	283
CopciAB_376615.T0	32	40	69	38	21	17
CopciAB_376625.T0	39	53	62	55	45	31
CopciAB_441891.T0	3002	3011	2362	4607	3497	2649
CopciAB_1000223.T0	33	26	22	13	10	7
CopciAB_405648.T0	9576	12006	12386	10224	10419	7929
CopciAB_441896.T0	9812	11837	14334	12126	10783	6137
CopciAB_104876.T0	352	538	455	386	333	433
CopciAB_1000224.T0	612	560	393	867	536	565
CopciAB_495151.T0	392	325	425	490	321	414
CopciAB_104956.T0	913	1178	959	1112	976	1340
CopciAB_454515.T0	629	611	481	776	618	589
CopciAB_123898.T0	357	531	391	973	772	929
CopciAB_432854.T0	4841	6912	4199	6384	4345	6951
CopciAB_442902.T0	18	14	31	16	16	32
CopciAB_360944.T0	1247	1250	1189	798	819	476
CopciAB_466474.T0	3411	3522	4425	4260	2582	4296
CopciAB_501720.T0	1632	1699	1659	1361	1572	746
CopciAB_1000227.T0	332	448	557	385	419	281
CopciAB_1000228.T0	457	495	520	674	170	559
CopciAB_442909.T0	1499	2140	2005	1298	1222	1093
CopciAB_1000230.T0	16	23	7	18	19	9
CopciAB_124139.T0	197	240	153	314	345	279
CopciAB_482332.T0	5	3	10	3	6	0
CopciAB_515122.T0	2300	2742	2531	2165	2472	1447
CopciAB_432876.T0	0	0	0	28	16	24
CopciAB_189663.T0	7762	8934	11075	8589	3766	3570
CopciAB_469239.T0	346	502	443	405	533	353
CopciAB_1000234.T0	184	264	232	200	31	387
CopciAB_1000235.T0	462	472	396	470	270	482
CopciAB_1000236.T0	90	72	63	48	81	20
CopciAB_196337.T0	43	27	12	40	24	47
CopciAB_1000237.T0	0	2	0	6	0	1
CopciAB_1000238.T0	8	8	2	3	7	7
CopciAB_364374.T0	4265	4720	5288	5555	3313	5240
CopciAB_480189.T0	117	121	176	112	129	45
CopciAB_1000241.T0	12	8	3	3	1	2
CopciAB_196514.T0	697	777	869	1373	1277	728
CopciAB_1000242.T0	2	0	0	0	0	0
CopciAB_1000243.T0	33	19	20	21	15	26
CopciAB_446500.T0	284	231	270	278	279	184
CopciAB_364413.T0	376	247	314	448	492	404
CopciAB_1000054.T0	461	351	250	781	192	287
CopciAB_524906.T0	348	368	349	390	226	459
CopciAB_496447.T0	300	288	331	354	307	328
CopciAB_364454.T0	114	93	123	162	104	135
CopciAB_446507.T0	149	121	166	164	65	149
CopciAB_496450.T0	40	49	45	44	37	49
CopciAB_1000244.T0	11	8	8	0	2	6
CopciAB_364495.T0	617	737	701	650	439	361
CopciAB_465583.T0	3853	4174	4764	4449	3515	3653
CopciAB_394499.T0	1714	2047	2216	1786	770	1566
CopciAB_477385.T0	1143	1336	1430	1046	1358	664
CopciAB_446518.T0	2609	3060	3052	3356	5253	2836
CopciAB_446519.T0	4931	4878	5112	5048	3012	4057
CopciAB_394510.T0	151	168	92	186	156	221
CopciAB_446523.T0	1183	1230	925	1526	742	1482
CopciAB_196825.T0	190	202	223	350	121	217
CopciAB_394522.T0	4	0	7	12	1	4
CopciAB_469490.T0	93	116	67	168	166	93
CopciAB_196908.T0	724	607	610	614	1012	477
CopciAB_446532.T0	403	423	457	463	308	365
CopciAB_496468.T0	1200	1562	1340	1483	1288	669
CopciAB_469497.T0	104	113	116	120	97	53
CopciAB_469496.T0	992	1189	1115	859	899	483
CopciAB_196949.T0	268	246	333	335	271	254
CopciAB_496472.T0	146	121	154	175	148	151
CopciAB_457848.T0	1764	2220	1961	1413	1699	925
CopciAB_394549.T0	17	28	25	22	31	13
CopciAB_1000246.T0	419	552	459	307	408	183
CopciAB_496475.T0	70	66	95	81	35	51
CopciAB_477409.T0	69	84	87	58	55	46
CopciAB_364376.T0	961	1394	1027	1458	1405	1080
CopciAB_469505.T0	315	459	321	376	246	378
CopciAB_446554.T0	481	675	511	477	225	422
CopciAB_420689.T0	27	26	38	33	17	22
CopciAB_446556.T0	3460	4233	3732	2921	2524	1466
CopciAB_1000055.T0	122	140	210	85	130	63
CopciAB_197209.T0	355	376	423	225	211	145
CopciAB_446564.T0	692	719	661	1073	902	1072
CopciAB_1000247.T0	19	17	9	4	0	0
CopciAB_377794.T0	3754	4198	4018	5326	2992	4255
CopciAB_442807.T0	8	14	8	13	3	13
CopciAB_406680.T0	632	787	463	1185	869	1458
CopciAB_377765.T0	785	923	806	746	622	489
CopciAB_515106.T0	1056	1096	1140	1091	610	610
CopciAB_377789.T0	6135	6618	6747	9548	7881	7396
CopciAB_501657.T0	20	28	22	19	16	19
CopciAB_501653.T0	257	305	230	228	267	176
CopciAB_442792.T0	112	202	163	80	94	68
CopciAB_544907.T0	2	0	1	6	3	9
CopciAB_440643.T0	223	426	84	303	175	220
CopciAB_361036.T0	6960	6965	7711	8777	9244	4741
CopciAB_102198.T0	6836	7373	6960	8034	7148	4140
CopciAB_375391.T0	1821	2085	1575	2020	3543	1734
CopciAB_404576.T0	1257	1458	1362	3527	2753	2701
CopciAB_404575.T0	149	141	125	240	167	240
CopciAB_430632.T0	493	514	448	407	432	595
CopciAB_375366.T0	7	24	9	7	14	16
CopciAB_430626.T0	3970	4435	4480	4213	4036	3328
CopciAB_404567.T0	18635	16820	14864	27416	11147	21175
CopciAB_1000252.T0	71	109	59	63	59	116
CopciAB_1000251.T0	159	183	111	196	119	225
CopciAB_440635.T0	1860	1990	1647	2424	1985	1777
CopciAB_79593.T0	69	52	78	80	130	117
CopciAB_375384.T0	5668	6905	6693	7315	4053	6398
CopciAB_79359.T0	10385	13707	9203	14660	9939	14330
CopciAB_464681.T0	401	480	377	357	242	456
CopciAB_391296.T0	3142	3580	3582	3242	3562	2078
CopciAB_375393.T0	819	1110	1051	1080	1031	765
CopciAB_375360.T0	1406	1373	1918	3303	2572	2119
CopciAB_1000253.T0	327	449	319	333	334	399
CopciAB_375373.T0	7	10	8	8	8	6
CopciAB_498221.T0	226	287	266	323	292	295
CopciAB_472701.T0	479	507	327	547	386	583
CopciAB_450139.T0	43	52	47	73	84	47
CopciAB_472703.T0	1366	1550	1653	1755	1651	1557
CopciAB_437970.T0	0	0	0	43	10	84
CopciAB_417448.T0	675	740	653	629	310	486
CopciAB_450143.T0	221	230	192	221	202	132
CopciAB_450144.T0	998	1227	1388	1033	1861	771
CopciAB_472708.T0	1	10	1	4	7	3
CopciAB_272975.T0	69	100	133	57	85	31
CopciAB_450150.T0	1140	1278	1358	1229	1050	848
CopciAB_450153.T0	24	38	28	30	43	17
CopciAB_460815.T0	454	612	508	616	467	360
CopciAB_498235.T0	308	361	289	348	363	231
CopciAB_498237.T0	367	419	510	341	336	298
CopciAB_273064.T0	449	623	552	556	389	401
CopciAB_1000056.T0	44	24	22	71	44	78
CopciAB_472717.T0	1707	1990	2086	1415	1369	1032
CopciAB_273151.T0	293	335	297	317	249	160
CopciAB_450163.T0	213	249	297	217	193	287
CopciAB_398785.T0	0	0	0	34	35	66
CopciAB_424891.T0	586	98	378	698	198	155
CopciAB_450167.T0	530	623	525	384	274	192
CopciAB_498248.T0	207	235	273	268	290	156
CopciAB_391291.T0	63	73	40	43	24	61
CopciAB_273270.T0	31	48	50	34	17	20
CopciAB_1000255.T0	114	84	86	128	47	24
CopciAB_533340.T0	193	222	163	294	229	251
CopciAB_498252.T0	54	53	44	65	94	54
CopciAB_369073.T0	101	111	79	198	70	218
CopciAB_542645.T0	96	152	77	154	165	146
CopciAB_369035.T0	3179	4402	1782	5150	3243	7610
CopciAB_369019.T0	110	98	84	77	64	35
CopciAB_102092.T0	1186	1693	1784	1140	684	841
CopciAB_495133.T0	2382	3086	2601	2611	2113	2302
CopciAB_424919.T0	201	207	199	204	230	237
CopciAB_450185.T0	21	29	18	16	23	9
CopciAB_424923.T0	1582	1849	1673	1388	1171	926
CopciAB_369080.T0	36	54	39	29	32	21
CopciAB_369061.T0	1045	983	1117	1107	1278	1062
CopciAB_228917.T0	44	19	32	42	18	7
CopciAB_444313.T0	1178	1269	1001	1374	1461	779
CopciAB_379603.T0	220	268	281	2604	1346	4736
CopciAB_482869.T0	33	43	51	26	34	23
CopciAB_361049.T0	1338	1433	1016	1610	1562	1503
CopciAB_444310.T0	625	700	583	477	954	305
CopciAB_151348.T0	318	411	231	442	159	203
CopciAB_408181.T0	5	12	20	17	16	7
CopciAB_446152.T0	14	11	8	16	4	6
CopciAB_435608.T0	1189	1354	1139	1473	941	1689
CopciAB_404404.T0	10545	13668	14377	11472	16885	7570
CopciAB_375214.T0	3	2	3	4	4	2
CopciAB_500627.T0	0	0	2	0	4	0
CopciAB_440563.T0	290	199	250	543	503	665
CopciAB_440564.T0	1924	1962	1623	4208	3634	2863
CopciAB_544849.T0	23	51	56	46	45	32
CopciAB_375232.T0	23776	21706	22917	31363	23274	30909
CopciAB_375224.T0	22	32	22	18	19	29
CopciAB_500639.T0	361	471	424	337	367	158
CopciAB_440575.T0	24	20	32	11	8	5
CopciAB_544855.T0	2	3	5	2	7	3
CopciAB_464640.T0	723	680	771	826	978	729
CopciAB_481379.T0	168	162	123	241	179	276
CopciAB_440580.T0	13	38	28	32	43	13
CopciAB_503647.T0	409	640	515	587	349	337
CopciAB_547212.T0	4573	4242	4004	6020	6553	3698
CopciAB_468582.T0	466	521	621	528	544	428
CopciAB_408219.T0	186	158	141	247	182	240
CopciAB_379658.T0	4	16	22	3	0	5
CopciAB_467633.T0	91	135	137	95	113	55
CopciAB_379651.T0	285	342	270	399	416	352
CopciAB_467632.T0	2743	2225	2738	3795	4185	2350
CopciAB_1000271.T0	36	10	14	47	7	10
CopciAB_151514.T0	1597	1458	1572	2113	1629	1094
CopciAB_435992.T0	32	74	63	111	152	261
CopciAB_382928.T0	4	8	15	8	8	1
CopciAB_547257.T0	14	19	24	25	19	18
CopciAB_382226.T0	165	156	81	142	189	89
CopciAB_134058.T0	613	910	963	772	89	741
CopciAB_1002056.T0	90	245	287	227	303	115
CopciAB_458273.T0	0	5	4	3	0	0
CopciAB_205527.T0	190	123	160	21006	9128	39076
CopciAB_547137.T0	8	14	7	970	562	10285
CopciAB_410069.T0	79	58	24	101	26	81
CopciAB_437935.T0	2724	2943	2367	2247	1401	1542
CopciAB_437936.T0	9	2	9	11	7	7
CopciAB_543682.T0	40	61	66	33	32	16
CopciAB_26826.T0	4546	5901	5871	4437	7321	2933
CopciAB_1000083.T0	21	39	22	51	11	32
CopciAB_1002058.T0	0	0	7	0	0	0
CopciAB_462607.T0	1615	2226	1892	1170	864	992
CopciAB_462611.T0	6	0	4	2	0	7
CopciAB_26355.T0	25	25	25	42	48	23
CopciAB_437942.T0	0	11	0	1	0	2
CopciAB_427525.T0	17	33	14	14	18	6
CopciAB_372002.T0	1289	1573	1652	1092	1188	772
CopciAB_462618.T0	12215	7725	8391	16746	12637	6633
CopciAB_372014.T0	70	69	71	114	29	65
CopciAB_427557.T0	30	24	33	28	69	17
CopciAB_480181.T0	116	124	137	93	41	63
CopciAB_26527.T0	1817	1759	2089	2347	2021	1577
CopciAB_1002063.T0	49	41	40	89	37	42
CopciAB_371957.T0	217	176	129	159	286	131
CopciAB_427568.T0	27	19	18	18	15	8
CopciAB_378537.T0	5928	6448	6816	5680	4361	2257
CopciAB_451984.T0	4187	3984	4846	4904	4256	4543
CopciAB_1002064.T0	681	711	584	1303	1699	1034
CopciAB_542973.T0	0	0	0	0	0	0
CopciAB_286131.T0	9	18	18	8	18	7
CopciAB_369975.T0	1447	1747	1581	1430	1008	2067
CopciAB_542970.T0	390	372	427	262	329	250
CopciAB_425702.T0	227	212	127	376	311	637
CopciAB_1000084.T0	18	45	23	20	10	24
CopciAB_286075.T0	7	46	32	37	29	30
CopciAB_1002065.T0	12	8	10	4	5	11
CopciAB_498594.T0	1188	1599	1600	1161	1082	616
